end_date,year,ticker,form,cluster_6,cluster_10,cluster_15,cluster_14,cluster_4,cluster_2,cluster_17,cluster_8,cluster_12,cluster_3,cluster_9,cluster_5,cluster_1,cluster_13,cluster_0,cluster_11,cluster_7,cluster_16,anomaly
2008-04-08,2008,JPM,10-K,-1.1536444677503934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-04-08,2008,JPM,8-K,-1.1536444677503934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-04-09,2008,ORCL,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036305020258201306,0.0,0.0,0.0,0.0,0
2008-04-30,2008,ORCL,10-K,1.1568002650880425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2008-04-30,2008,SJM,10-K,0.0,0.0,0.0,-0.24974878507188192,0.0,0.0,0.0,0.0,0.0,0.3114754538865582,-0.18207201679315357,0.0,0.0,-0.28094270502370655,0.0,0.0,0.0,0.0,0
2008-04-30,2008,SJM,8-K,0.0,0.0,0.0,-0.24974878507188192,0.0,0.0,0.0,0.0,0.0,0.3114754538865582,-0.18207201679315357,0.0,0.0,-0.28094270502370655,0.0,0.0,0.0,0.0,0
2008-05-31,2008,ORCL,10-K,1.715671838519536,39.7211759531764,0.6646766169154229,3.2385413364309423,0.0,16.52169435364707,8.548316060113919,0.0,0.45216632417612534,-6.2935700706825655,-0.0712166172106825,0.0,2.33698487219614,0.154978329049964,0.0,-2.2397528420300405,10.410214285714286,13.127265395436941,0
2008-05-31,2008,ORCL,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750483947027492,0.0,0.0,0.0,0.0,0
2008-06-25,2008,EAT,10-K,0.0,0.0,0.0,-0.2744175330420704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2958366030109505,0.0,0.0,0.0,0.0,0
2008-06-28,2008,AAPL,10-Q,0.013130523772949208,3.3580459059531074,0.0,0.0,0.0,0.26358404407650887,3.236243711224178,0.0,1.6318072662638519,1.1054931074107879,0.0,0.24612143772020648,1.7931373754765711,0.8921217711623778,0.0,-1.3937184761934276,0.0,3.386558952705488,0
2008-06-28,2008,INTC,10-Q,-2.721203006435484,7.308318496948318,0.0,2.1097153289848927,0.0,1.1684442658113312,5.097553874477156,0.0,-0.16511917092387263,0.43245414406856375,0.0,-0.07441104324986399,0.0,-0.07717531968944683,0.0,-0.9017519676668414,0.0,1.565596805522718,0
2008-06-29,2008,PZZA,10-Q,-0.004981385092429584,-1.8813600186413597,0.0,-0.14123281965847564,0.0,-0.42395695617477136,-3.119974892342272,0.0,-0.2700658235027644,-1.5479103869842958,0.0,-0.16713424278080335,0.0,-0.301746635640334,0.0,-0.5139216113248667,0.006714285714285714,-1.7428909963766333,0
2008-06-29,2008,QCOM,10-K,0.0,0.0,0.0,-0.11801068544610041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41573033707865165,0.0,0.0,0.0,0.0,0
2008-06-29,2008,QCOM,10-Q,0.46590720559878396,0.8321942322457558,0.0,-0.17561942169238015,0.0,0.16746697674267846,1.2904243996982845,0.0,1.8943898498690452,-3.98712291594151,0.0,-0.048029273356431396,0.0,0.15447552487295774,0.0,-1.4267765297829578,0.0054523809523809525,-10.81762294494839,0
2008-06-29,2008,SBUX,10-Q,0.008670084342322954,0.5962513818006373,0.0,12.782636981627375,0.0,-0.12141952687595864,-0.3046774216261211,0.0,-0.7309694241487763,-1.5043973757784161,0.0,-0.16558354884870197,64.08108108108108,-0.2649483385119902,0.0,-0.1360147419107553,0.16735714285714287,15.454102730295014,0
2008-06-30,2008,AMZN,10-Q,-0.3369718919139416,-0.3656177516716836,0.0,-0.28785346728182803,0.0,-0.06808243129946866,-1.1900305247890326,0.0,-1.213378405987081,3.549722589200291,0.0,0.0,0.0,-0.10546236372104326,0.0,5.2554456376711824,1.5292619047619047,5.0072427313753245,0
2008-06-30,2008,BAC,10-Q,-3.1322203737699565,9.410597217358955,0.0,7.405409982721283,0.0,0.6602515074795763,42.688599592662314,0.0,-2.7889848274148705,-0.5684800699767103,0.05601982442727968,3.422191629763391,0.0,4.6853637327369855,0.5201645608457921,-29.54631089643709,-0.5493812542883115,19.95568271722719,1
2008-06-30,2008,C,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33714285714285713,0.0,0.0,0.0,-0.23595505617977527,0.0,0.0,0.0,0.0,1
2008-06-30,2008,EBAY,10-Q,-0.5693781000214835,0.9310920449865658,0.0,-0.2270580125385444,0.0,0.07359021091331468,-0.6630406143046237,0.0,-3.265961189664992,-4.7032545202320915,0.0,0.0,0.0,0.16838283168922702,0.0,0.06654360817599168,2.245904761904762,-0.78457145758585,0
2008-06-30,2008,GE,10-Q,2.7701870473072145,0.2019255789747592,0.0,0.8115884472768689,0.0,35.5065834151457,25.016501223072908,0.0,-0.24178429178817407,7.730381684485178,0.0,0.18779374520982753,0.0,2.5682378706425752,0.0,17.77203254258264,0.0,169.99840191896425,0
2008-06-30,2008,JPM,10-Q,-6.643864928350383,6.129208098034323,0.0,4.7160686855535845,0.0,-1.1247651980874316,66.5095637771982,0.0,-5.812765191605545,2.1438908378283967,0.0,3.333031919456611,0.0,0.0,0.7836368261882076,-107.93512176387406,6.338785714285715,-74.34389396947132,1
2008-06-30,2008,L,10-Q/A,-5.636691101040819,13.714790397627247,0.0,-1.2132729154541466,0.0,-1.599114092089242,6.700100985133222,0.0,-0.8629030678972376,288.42658612356274,-0.014018322082668566,-4.215909090909091,0.0,-0.47396562547629484,-3.871011541072641,0.015114631234502005,0.0,-8.759904993732679,0
2008-06-30,2008,MDLZ,10-Q,0.11412160522109079,0.13329430132708817,0.0,0.34983629447183945,0.0,0.18608639647906228,4.4035244091663905,0.0,0.4063531521167909,2.693089757088217,0.0,0.0,0.7664793050587634,0.1020554739156232,0.0,0.7249812631366638,0.8149761904761905,-1.2132197187304081,0
2008-06-30,2008,NFLX,10-Q,-0.05322903266193382,-0.9235243252029426,0.0,-0.10486006357767837,0.0,-0.2720045946727303,-3.970573602344931,0.0,-0.25218144668699144,-0.40168810311192227,0.0,-0.16175209645926772,-0.010658795556102161,-0.28441697503569924,0.0,-0.2806592504431175,0.0,3.217518357657885,0
2008-06-30,2008,WFC,10-Q,-1.3452632518806629,3.100394078758333,0.0,-1.3953101920236337,0.0,-2.157415965959217,10.02530059925224,0.0,2.4724986150398003,-5.297824242837638,0.0,0.9888377352476,0.0,0.44943820224719083,-1.7392313468496143,3.197566186452442,0.0,6.832936448017098,0
2008-07-01,2008,BAC,10-Q,0.0,0.4692801467216873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-07-26,2008,CSCO,10-K,-14.320347890952233,55.74618394426128,0.0,1.6281391595177848,0.0,0.7439089365402223,15.899169321801455,0.0,-5.105958954303412,13.123810834798658,0.0,-1.2778073885155723,2.0310796553276713,3.439540734086896,0.0,11.122480788975437,0.0,-3.111285217137615,0
2008-07-26,2008,CSCO,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24788669747430142,0.0,0.0,0.0,0.3589720137077494,0.0,0.0,0.0,0.0,0
2008-07-26,2008,CSCO,8-K,21.36222052645247,109.08972876589951,0.0,1.6281391595177848,0.0,0.7439089365402223,15.899169321801455,0.0,-4.8040721618505815,17.433931635712867,0.0,0.614149394197513,2.0310796553276713,3.439540734086896,0.0,11.122480788975437,0.0,-2.6546363955827497,0
2008-07-31,2008,HPQ,10-Q/A,3.2765929950585777,5.480170844809584,0.0,-0.6940670756592056,0.0,5.27327475089675,24.161532100942047,0.0,8.762578681306088,1.6766407553324423,0.0,0.0,0.0,1.525645531947844,0.0,15.077875130768579,0.0,8.69762009346185,0
2008-08-02,2008,TGT,10-Q,-0.7813326502857646,1.258672768567833,2.5421079486063247,-0.4410487908248797,0.0,6.347994994711469,9.773799163723229,0.0,0.5959572088958935,1.5214895330832048,0.0,-1.422309799972427,0.0,1.1599602347631612,-0.10581812628443221,-6.409373769622973,0.0,4.675010991301236,1
2008-08-03,2008,HD,10-Q,0.4340745647905187,1.3301982699456947,0.0,0.27695716395864106,0.0,0.15366145536245765,18.046022204147633,0.0,0.8298183649809898,0.8690484945983902,0.0,0.0,0.0,-0.0059019502354537845,0.0,-0.6356955658430032,0.31497619047619047,3.0485638183777772,0
2008-08-31,2008,ORCL,10-Q,0.24036045703126777,4.026459117436849,0.0,0.07514693949505336,0.0,0.6797116374871267,-5.15380832336551,0.0,-0.3293014877444676,-0.9857062398659271,0.0,0.0,0.7720396452790819,0.1920769850564913,0.0,10.44158417395635,-6.518357142857143,-0.6629948789511207,0
2008-09-06,2008,PEP,10-Q,-0.24928111872077674,11.057574241156152,0.0,-0.1121406704313796,0.0,0.6393997703029356,6.535449684193557,0.04293015185927932,2.273109438723833,-2.7993473487555818,0.18515786749482405,0.0,-0.286152273888605,1.149012499319999,0.0,62.552598359676914,-0.47073809523809523,5.305575059614285,0
2008-09-06,2008,YUM,10-Q,-0.43543819632587966,1.5071367434849876,0.0,-0.5242198307190922,0.0,-0.004244906041302843,4.007469228589731,-0.09268771981407323,-0.10467152497655244,-1.3960747486042706,0.0,0.0,0.0,-0.4788139449506072,0.0,-0.5516302456475033,0.0054523809523809525,-8.069522212699786,0
2008-09-27,2008,AAPL,10-K,2.283642324459623,35.137672846283316,7.442429619155539,1.7135609571414738,0.0,1.7861800002160186,13.227296744489381,0.0,10.151685252716025,6.528519505760549,-0.1726704376302471,0.6121341716899625,1.3294655945070215,162.09777692727815,0.0,38.37414177391231,0.0,4.828678297533868,0
2008-09-27,2008,AAPL,10-K/A,2.1187945719667014,15.495340399192362,4.881655530837283,-0.0840769750786759,0.0,0.7246233498238639,4.660266179103417,0.0,4.588615927745225,3.1547436917966114,0.0,0.3861496081500057,1.5636423906581973,162.09777692727815,0.0,14.292920765387807,0.0,4.8191161035420045,0
2008-09-27,2008,AAPL,10-Q,0.03007518796992481,-0.49746781120064676,6.132131797723034,3.831174238199934,0.0,-0.2040718809008312,0.0,0.0,0.0,0.2748984168983974,0.0,0.0,-0.6189509762913372,162.09777692727815,0.0,0.0,0.0,0.0,0
2008-09-27,2008,INTC,10-Q,-3.0368001359609265,7.543819327149596,0.0,2.5955924986959555,0.0,2.159234965343915,8.891411047883574,0.0,0.12157517878886859,0.8557981486173021,0.0,-0.0430179417237063,0.0,0.5042306170564567,0.0,3.2274157141356783,0.0,1.3759013271690312,0
2008-09-27,2008,TSN,10-K,0.0,0.0,0.0,-0.08391660207394526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2709402176608107,0.0,0.0,0.0,0.0,0
2008-09-27,2008,TSN,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2709402176608107,0.0,0.0,0.0,0.0,0
2008-09-28,2008,PZZA,10-Q,-0.0013440229756056842,-1.4360176028933274,0.0,-0.1468554768846314,0.0,-0.41828585324400536,-2.345559341615144,0.0,-0.2562681351764673,-1.540633199609585,0.0,-0.16712954465739766,0.0,-0.3011956377322233,0.0,-0.9952742782690253,0.0044523809523809525,-1.5714657977487883,0
2008-09-28,2008,QCOM,10-K,-2.039754169573811,9.327990276804673,-0.37303273484632626,4.108183728702077,0.0,-2.4957203434700057,0.7119348925592157,0.0,-1.5643734955226123,-4.891010262695717,-0.18755582018457875,-0.18657279113469666,-0.1729327124004797,-11.170163143492424,0.0,-3.361299559985178,1.439400153609831,-9.306573683467056,0
2008-09-28,2008,QCOM,10-K/A,-0.48509214470454926,6.692954007541897,-0.37303273484632626,-0.059958450083531956,0.0,0.08424267941429339,1.415425596377703,0.0,2.4363738179686845,-4.723525935852726,0.0,0.017889011966337152,-0.12011460212682906,-2.0455905983043436,0.0,-3.361299559985178,-0.06597619047619048,-8.946611277452018,0
2008-09-28,2008,QCOM,10-Q,0.0,-0.13618806226379637,-0.46035732314881495,0.4034630542788172,0.0,-0.3317236221483536,0.0,0.0,0.23262226695333937,-0.09706019302124513,0.0,0.0,-0.12011460212682906,-2.124242283697602,0.0,0.0,1.5053763440860215,0.0,0
2008-09-28,2008,SBUX,10-K,-9.667838592530451,1.9929987196316612,-2.2678684923234744,12.594436933781713,0.0,0.9469229443423219,0.3218451449809001,1.3403955285875504,-2.0487457546227734,-3.220115114870981,0.0,-0.16541489826490835,94.53102761765311,-2.8741635582737954,0.0,-0.268200432640471,-0.09354915514592935,19.37731281754417,0
2008-09-28,2008,SBUX,10-Q,0.0,-1.1757024397208755,-2.3175597044230667,-1.4809344341664992,0.0,-0.6470441984081896,0.0,0.0,0.0,-0.46354110442894975,0.0,0.0,-0.6509079202288598,-1.9050074484893291,0.0,0.0,-0.12043010752688173,0.0,0
2008-09-30,2008,AMZN,10-Q,-0.42786386521726905,-0.2178683297688052,0.0,-0.24742725461001247,0.0,0.15994508965836052,0.63661754052552,0.0,-1.4309979148745238,4.769399242423021,0.0,0.0,0.0,-0.09245871110019867,0.0,13.57694051961356,-4.137404761904762,5.698395991917939,0
2008-09-30,2008,BAC,10-Q,-2.590709028569445,25.24721126816431,0.0,11.734101065584673,0.0,2.3364256908797953,66.84528183266721,0.0,-7.643890528581311,-6.989549978204421,0.13510663538343923,5.00581196479634,0.0,4.712645905882679,0.9000169005376208,9.851122433948841,-2.0890403619354574,48.544623136800425,1
2008-09-30,2008,C,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06285714285714286,0.0,0.0,0.0,-0.23595505617977527,0.0,0.0,0.0,0.0,1
2008-09-30,2008,C,10-Q,10.185676923076922,4.070939831026397,0.0,13.760351453547672,0.0,-0.17047591951992103,107.79740337836472,0.0,-8.227830466523068,-128.9119326695434,0.0,-8.011243228085895,0.0,0.0,4.380867709518264,-9.187218818904364,-26.30406904761905,110.75079419464466,1
2008-09-30,2008,EBAY,10-Q,-2.4897758096458373,1.2342975466265975,0.0,-0.17020934112344016,0.0,0.18006903719110032,0.6593357815861838,0.0,-4.948384905415513,-12.347859274162774,0.0,0.0,0.0,0.12334034628605817,0.0,0.48853499047289106,-2.791142857142857,-0.31249078196962954,0
2008-09-30,2008,GE,10-Q,0.37164886291385185,0.4842570908144679,0.0,1.6865531113494194,0.0,63.39347238688788,34.871734733786255,0.0,13.449745000945672,12.339554917078576,0.0,0.44027433304034047,0.0,2.5731030640453705,0.0,7.838180163101457,0.0,176.34967592643468,0
2008-09-30,2008,GE,10-Q/A,0.37164886291385185,0.4842570908144679,0.0,1.6865531113494194,0.0,63.39347238688788,34.871734733786255,0.0,13.449745000945672,12.339554917078576,0.0,0.44027433304034047,0.0,2.5731030640453705,0.0,7.838180163101457,0.0,176.34967592643468,0
2008-09-30,2008,JPM,10-K,0.0,117.97094674278372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-09-30,2008,JPM,10-Q,10.15085513119933,6.534185249716531,0.0,3.276981716708791,0.0,-1.3011441470286884,93.0821741812576,0.0,-21.124595573725795,3.070991606027441,0.0,6.003072696201192,0.0,0.0,3.5202494379123124,-223.0310111092061,-8.446928571428572,-59.48428987316968,1
2008-09-30,2008,JPM,8-K,0.0,117.97094674278372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-09-30,2008,L,10-Q,3.7925985857052082,-0.6869568774104853,0.0,-0.96474454222591,0.0,1.444537675922744,6.698369414743547,0.0,0.09182693054305502,45.35840444032497,0.4322983256429118,2.6704545454545454,0.0,-0.033180846807537454,3.327902240325866,-3.5705686925940783,0.0,14.548490816839305,0
2008-09-30,2008,MDLZ,10-Q,0.138527783237725,1.1980874316939891,0.0,0.9843206514799702,0.0,0.4062478009813984,7.766717064570408,0.0,-0.03141257502293987,33.098357554147825,0.0,0.0,1.4205416453755748,0.45406719757880865,0.0,0.6723234282528741,-0.756452380952381,-1.991120281643005,0
2008-09-30,2008,NFLX,10-Q,-0.087591248124664,-0.7275292505136841,0.0,-0.10481009202052285,0.0,-0.2693685742226066,-3.5902706036325234,0.0,-0.27315138039982056,-0.39947714564639664,0.0,-0.16223484719076553,-0.00811708276964703,-0.28859407844830165,0.0,0.07196742584951174,0.0,4.389347463905935,0
2008-09-30,2008,TSN,10-K,-0.19993302375197475,1.409278317606566,0.0,-0.32690035392032635,0.0,0.7352085412766165,1.397571072956297,0.0,-0.9793778943693863,-1.383575013193695,-0.06,0.0,-0.2610089674669804,-0.2709402176608107,0.0,-0.2050081532622896,-0.22496236559139784,-0.9107742575800681,0
2008-09-30,2008,WFC,10-Q,-2.059402038544093,4.567193725727874,0.0,-5.312223116691285,0.0,-0.5835259956846868,18.340704449252115,0.0,2.9168298927359446,11.335185440318511,0.0,2.0122112045585814,0.0,0.8651685393258426,-1.8414908867499489,-24.866929766089406,0.0,24.848778550757743,0
2008-10-16,2008,GE,10-K,0.0,1.2078335032464629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.99999999999999,0.0,0.0,0.0,0.0,0
2008-10-16,2008,GE,10-Q,0.0,0.14820047572352707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.55555555555554,0.0,0.0,0.0,0.0,0
2008-10-16,2008,GE,8-K,0.0,0.5542333865365526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.99999999999999,0.0,0.0,0.0,0.0,0
2008-10-17,2008,GE,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.495846315951322,0
2008-10-17,2008,GE,8-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.495846315951322,0
2008-10-25,2008,CSCO,10-K,0.0,-0.6692688004163415,0.0,0.0,0.0,0.0,0.31727186429039744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36998269763758745,0.0,0.0,0.0,0
2008-10-25,2008,CSCO,10-Q,-0.8410857068092483,2.8920641163843315,0.0,0.27049062191071765,0.0,-0.13219117341654057,-1.0748327527339137,0.0,0.14041695389627384,-7.161173053670073,0.0,0.0,0.0,0.23225014404971486,0.0,-1.713326833272451,0.0,-0.7392388862213597,0
2008-10-25,2008,CSCO,8-K,0.0,-0.6692688004163415,0.0,0.0,0.0,0.0,0.31727186429039744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36998269763758745,0.0,0.0,0.0,0
2008-10-28,2008,JPM,10-K,0.0,3.4101912160122323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-10-28,2008,JPM,8-K,0.0,2.1940214912415903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-10-31,2008,HPQ,10-K,-3.8719954554101843,33.61354580987383,39.28849553808172,7.688190645755165,0.0,32.23279079146947,41.72798732253631,0.0,10.901589711973966,4.050928383821308,-4.195903598424986,0.0,3.424345187229282,1.2874506001643962,0.0,20.874810733624276,0.0,8.220746693964857,0
2008-10-31,2008,HPQ,10-K/A,-0.7477239909676943,19.75039082357658,39.28849553808172,2.5799426571252706,0.0,33.065072956426796,30.454650700680943,0.0,6.234161755119902,0.12271346242074888,-3.641288587773179,0.0,2.518327916498877,1.5234056563441714,0.0,20.874810733624276,0.0,8.220746693964857,0
2008-10-31,2008,HPQ,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915614676747188,0.0,0.0,0.0,0.0,0
2008-10-31,2008,HPQ,10-Q/A,0.0,5.250103015835936,38.51381727778738,1.0502644765116256,0.0,-1.0811209836325113,0.0,0.0,0.0,0.8952192237519204,0.0,0.0,1.9263727589821342,2.0095034603346025,0.0,0.0,0.0,0.0,0
2008-11-01,2008,TGT,10-Q,-1.293862388635083,1.618864738110523,3.077845433581908,-0.5222948483993635,0.0,8.052712112036795,11.094410789251043,0.0,0.40461239516772524,2.3608383996138222,0.0,-1.370316657984491,0.0,1.158988385567828,-0.11730024510266031,19.00745942220401,0.0,-0.19185591520891943,1
2008-11-02,2008,HD,10-Q,-1.2166368418144051,1.4772546859842337,0.0,0.27888006534756327,0.0,0.4243697824507934,21.554492837748576,0.0,0.9304229372869328,-4.256134535617308,0.0,0.0,0.0,0.22306700872370935,0.0,2.5746594356514656,-0.3755,2.898134104033507,0
2008-11-30,2008,LVS,10-K,0.0,6.396699735598485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9885.764285714286,0.0,0.0,0.0,0.0,0
2008-11-30,2008,LVS,10-K/A,0.0,9.89516926462886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9890.0,0.0,0.0,0.0,1.667908918406072,0
2008-11-30,2008,ORCL,10-Q,-0.7695503574501481,8.864128660851208,0.0,0.16031949500494463,0.0,2.059732234809475,3.8673974511259512,0.0,-0.250630422305933,-0.528562767053159,0.0,0.0,1.6692749087115284,0.03909283657596663,0.0,7.141734269778872,-18.18502380952381,0.25978656300333125,0
2008-12-27,2008,AAPL,10-K,0.0,1.064793130366901,0.0,0.0,0.0,0.0,0.18849668963973346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2008-12-27,2008,AAPL,10-Q,-3.908689805796549,0.47303544807244746,0.0,0.0,0.0,-0.38285330585422045,-0.8656345363514586,0.0,2.2272762808806723,0.4293342890116034,0.0,0.1480390767739379,0.25581109334645186,0.6196824618306064,0.0,-5.436730153902758,0.0,-2.3699495531411126,0
2008-12-27,2008,AMD,10-K,-0.5596993278520326,-6.750821564873005,0.0,-0.3522274295247165,0.0,0.8067361449773904,-2.312743531226011,0.0,0.08178419729546071,-30.115233600227807,0.0,-0.16232618328743065,0.0,-0.18386673981731214,0.0,-0.5716966203776346,0.0,5.123196168696046,0
2008-12-27,2008,AMD,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18386673981731214,0.0,0.0,0.0,0.0,0
2008-12-27,2008,INTC,10-K,-2.147896511682984,1.761377098139766,3.11894398518788,5.321429443843372,0.0,5.037337041859272,14.571291109417814,0.0,-15.641310270207136,-20.955637912040373,-3.7832889279397826,66.53553254839758,-0.08313142731651,0.16860614269184082,0.12228635344224581,0.7120496312977987,0.0,0.4400938589761252,0
2008-12-27,2008,INTC,10-Q,0.0,1.3377757993140449,4.305931437277131,0.4126666320600624,0.0,3.2092315105715317,0.0,0.0,0.0,0.39534310365028236,0.0,0.0,-0.08313142731651,2.7010759227653276,0.12228635344224581,0.0,0.0,0.0,0
2008-12-27,2008,PEP,10-K,-4.1684090227262764,21.935235086916034,2.299230867895214,1.5401080835539358,0.0,1.477607905798343,9.384686155453181,0.20471977841779465,5.12900539885564,-16.163821147622272,-16.927527481806706,0.0,9.256225570230349,9.44206973505226,0.0,11.767525467198931,-3.637404761904762,-17.658079124166264,0
2008-12-27,2008,PEP,10-Q,0.0,-0.44271939227566326,2.299230867895214,1.9528994665418205,0.0,1.7009304656352573,0.22628372497824195,0.0,0.0,-2.3270373245351363,0.0,0.0,-0.21031159015769502,8.842452405037879,0.0,0.0,0.0,0.0,0
2008-12-27,2008,PEP,8-K,-4.1684090227262764,21.321127508568782,-0.2626865671641791,0.8149138307685626,0.0,1.2967171021505943,9.279614551687061,0.20471977841779465,5.12900539885564,-16.838093489494632,-16.927527481806706,0.0,9.466537160388043,0.5599381501399654,0.0,11.767525467198931,-3.637404761904762,-18.76305011518363,0
