end_date,year,ticker,form,cluster_6,cluster_10,cluster_15,cluster_14,cluster_4,cluster_2,cluster_17,cluster_8,cluster_12,cluster_3,cluster_9,cluster_5,cluster_1,cluster_13,cluster_0,cluster_11,cluster_7,cluster_16,anomaly
2008-05-31,2008,ORCL,10-K,0.12283033823670134,12.9369522289448,0.1901039033291986,-0.8335339230418296,0.0,2.799466295322082,-0.09916604793813111,0.0,0.2429815499079346,-6.391661656444488,0.156217846996021,0.0,0.007004822814028325,-0.2316893159035376,0.0,-0.6537178502902891,0.7424837317415253,2.8235862943234022,0
2008-05-31,2008,ORCL,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11126313260625154,0.0,0.0,0.0,0.0,0
2008-06-25,2008,EAT,10-K,0.0,0.0,0.0,-0.5817980733973495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3161602170480098,0.0,0.0,0.0,0.0,0
2008-06-28,2008,AAPL,10-Q,-0.0763916992109631,-0.3636895188134541,0.0,0.0,0.0,-0.42109652077879123,-2.2990856257069794,0.0,0.017446230260577296,0.21878693641687974,0.0,-0.27822878637261095,-0.0867611942658565,-0.083526721225584,0.0,-0.22833420934688564,0.0,1.4067213758028556,0
2008-06-28,2008,INTC,10-Q,-0.39634839701989133,2.965687970828216,0.0,0.6721329481582339,0.0,-0.29947152698925916,-1.1853616372485956,0.0,0.2843989441703997,-0.37245830458189644,0.0,-0.5205999621129678,0.0,-0.3069910402851778,0.0,-0.37928855994385946,0.0,-0.5470516289750567,0
2008-06-29,2008,PZZA,10-Q,-0.07851105534932751,-3.3221071479134023,0.0,-0.23280733638657325,0.0,-0.7950496180140563,-5.411370662731695,0.0,-0.3872998394955682,-2.747123315162174,0.0,-0.5907127657224712,0.0,-0.31731755688489993,0.0,-0.8106669017305688,0.07311801996038671,-2.9797062391326143,0
2008-06-29,2008,QCOM,10-K,0.0,0.0,0.0,-0.5075050315588413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10303634060221234,0.0,0.0,0.0,0.0,0
2008-06-29,2008,QCOM,10-Q,-0.02341025771474784,-0.6987362485931594,0.0,-0.4866830717252835,0.0,-0.2219053629064932,-2.333221519244633,0.0,0.038966054385635995,-2.893245286624923,0.0,-0.5006513423417943,0.0,-0.29859360003655544,0.0,-1.0840493007872811,0.07303682845953101,-0.7534252469770282,0
2008-06-29,2008,SBUX,10-Q,-0.07691363534466188,-1.7863241606828049,0.0,6.161246243110316,0.0,-1.1277511697811897,-4.771357169050344,0.0,-0.38661244558136754,-1.2940782500754668,0.0,-0.589540205892031,2.6579506166601266,-0.3101114824235486,0.0,-0.6240582808169772,0.08345385121082977,3.3588768592630105,0
2008-06-30,2008,AMZN,10-Q,-0.11735876178052732,-1.2648421224215582,0.0,-0.9630273310687449,0.0,-0.7830459375047019,-5.12429155774098,0.0,-0.4076798840068985,0.7853885120848241,0.0,0.0,0.0,-0.27887993369518216,0.0,0.22996978240136817,0.1710793955305782,0.7415630904314264,0
2008-06-30,2008,BAC,10-Q,-0.7804503764562646,4.116855119115064,0.0,3.7810816997679915,0.0,0.6679654144728283,3.038989224069704,0.0,0.38145626962027185,-0.344768987251417,0.12720679140725738,1.486942237234976,0.0,0.6592898262275052,0.32570344532443796,-2.0769202502690756,0.534065637767418,3.9122066985147783,1
2008-06-30,2008,C,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5392094812612191,0.0,0.0,0.0,-0.08564649790713859,0.0,0.0,0.0,0.0,1
2008-06-30,2008,EBAY,10-Q,-0.11385952473230476,-0.5507952426271326,0.0,-0.8910341348923838,0.0,-0.6928675488879592,-5.51636785694911,0.0,-0.4628886147525868,-0.6180528275073088,0.0,0.0,0.0,-0.22525384164730405,0.0,-0.25242737776537516,0.2171885084410696,-2.925162344787294,0
2008-06-30,2008,GE,10-Q,0.24622391852435507,-0.324557622650542,0.0,0.4707012906118354,0.0,4.990073649685316,10.349997947255378,0.0,0.36416467692497934,6.542409622709523,0.0,-0.18906173723669006,0.0,0.13734135299623626,0.0,2.359208389652787,0.0,7.415586766419946,0
2008-06-30,2008,JPM,10-Q,-0.8553567591274365,1.744008836307438,0.0,1.7685150599739892,0.0,-1.2308312008031717,3.312834538327698,0.0,-0.03350415431005155,0.5520665252627446,0.0,1.6164692000857581,0.0,0.0,0.5939622949010759,-1.4043204077865399,0.48052624784857095,-0.5950926745316356,1
2008-06-30,2008,L,10-Q/A,-1.6479363037822483,3.565799943107407,0.0,-2.1727931272648373,0.0,-0.641420967196914,1.634511319164708,0.0,-0.706907260019213,21.40471449639978,0.11347629806111587,-2.5878743997210734,0.0,-0.5019437029720348,-2.30197996430147,-0.1021995923638427,0.0,-6.285282394607529,0
2008-06-30,2008,MDLZ,10-Q,-0.0645742773158965,-0.3521204535733563,0.0,-0.4495141068617849,0.0,-0.6219153096103885,-1.279885491415875,0.0,-0.08418733325758407,-0.8763479868608117,0.0,0.0,0.15572353923886786,-0.3322408624348507,0.0,-0.3794071485158229,0.12512194221602482,-1.0062545755989012,0
2008-06-30,2008,NFLX,10-Q,-0.08415673018117978,-1.5664971104327954,0.0,-0.6140166194892315,0.0,0.11493351955562031,-7.132751753180872,0.0,-0.3826997090774563,-0.9740785791902297,0.0,-0.5866430467098791,-0.30884395626849215,-0.3139239535268044,0.0,-0.4765436759994327,0.0,-1.9453656027488448,0
2008-06-30,2008,WFC,10-Q,-0.351274074966327,-1.0270676641887118,0.0,0.4375873163370305,0.0,-3.82951513749288,-9.058428139843176,0.0,0.6168389313473763,-1.649936082470185,0.0,-0.6238607054528346,0.0,-0.019347722632169946,-1.7681233121843567,0.04579982175449815,0.0,-1.6027966180701008,0
2008-07-01,2008,BAC,10-Q,0.0,0.9207450909226287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-07-26,2008,CSCO,10-K,-4.112505685306759,8.795917525133424,0.0,-0.3398563016311114,0.0,-1.34828398256295,0.9292706390748781,0.0,-0.5655553854560439,4.066377476790894,0.0,-1.5148541103415059,-1.5468680837400295,2.219136539328856,0.0,2.5654359018476733,0.0,0.7929516936193961,0
2008-07-26,2008,CSCO,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21632544803458784,0.0,0.0,0.0,-0.1879314668547034,0.0,0.0,0.0,0.0,0
2008-07-26,2008,CSCO,8-K,3.7509768942210453,26.201857649458248,0.0,-0.3398563016311114,0.0,-1.34828398256295,0.9292706390748781,0.0,-0.5414414672179758,5.508277475254275,0.0,-0.3074586666808825,-1.5468680837400295,2.219136539328856,0.0,2.5654359018476733,0.0,1.5221085703911452,0
2008-07-31,2008,HPQ,10-Q/A,0.7599510477337665,2.1307068962434954,0.0,-1.241337585420373,0.0,0.028116435453594112,10.266293316431303,0.0,0.6927884720003009,1.2958824031393177,0.0,0.0,0.0,-0.016721283215856392,0.0,0.5117461144292494,0.0,0.10648373568897873,0
2008-08-02,2008,TGT,10-Q,-0.16935541811882035,-1.2058854626218345,-2.4318101551411657,-1.818780683143659,0.0,2.481639993524529,3.392080629698756,0.0,-0.06013154905826316,-0.5104767990951148,0.0,-2.024378593594294,0.0,-0.7623793132510324,-0.7173476864584508,-1.0493401201257169,0.0,-0.3659980181190955,1
2008-08-03,2008,HD,10-Q,0.008908735409533242,-0.4073980587528531,0.0,-0.1907922988763426,0.0,-0.22338074680943074,3.4485352099246898,0.0,0.03427375647316699,-0.2667377669706668,0.0,0.0,0.0,-0.3383504557069569,0.0,-1.4704594110432545,0.09295172489583746,-1.7613997792519946,0
2008-08-31,2008,ORCL,10-Q,-0.04980249994706325,0.4778315821563035,0.0,-1.1846144468225233,0.0,-0.21910929246229569,-10.280032158873507,0.0,-0.300658201802072,-1.3436122147089555,0.0,0.0,-0.09748100476029303,-0.2244244232736778,0.0,0.4732460122885328,-0.34670791181338984,-2.410299480230993,0
2008-09-06,2008,PEP,10-Q,-0.13063549562293916,2.2981068711751647,0.0,-0.61891794862249,0.0,-0.40881645240724007,0.42070479944713246,-0.8599468617800103,0.43618371556187796,-0.3030769821772591,-0.2523184742646961,0.0,-0.6375126276882477,-0.2207472899658945,0.0,4.215305563392589,0.042398526249828754,0.06446998120103703,0
2008-09-06,2008,YUM,10-Q,-0.12888074812821726,-0.24376280740613054,0.0,-0.6142891332801343,0.0,-0.64645585033997,0.34491623173296615,-0.9165845106513121,-0.3005757975682492,-1.770492950282399,0.0,0.0,0.0,-0.39365914579411077,0.0,-1.0897419152185726,0.07303682845953101,-2.2244197668340666,0
2008-09-27,2008,AAPL,10-K,-0.4242934774133432,6.260554303987093,0.7740011323327514,-2.8216478095774358,0.0,-0.5146667764023442,2.6137598493034684,0.0,1.2776057850713962,0.7520124743928229,-0.605705396801616,-0.4697427303298436,-2.220716929600152,1.4701102283495318,0.0,3.244039757584557,0.0,1.8379120021866227,0
2008-09-27,2008,AAPL,10-K/A,0.17000154730117553,3.0004697455056757,-1.3403748723393558,-2.603157356419479,0.0,-1.2063913608802537,-1.6285428358304315,0.0,0.4661083833612985,0.6843777796845238,0.0,-0.17234624928579842,-1.2570793164645089,1.4701102283495318,0.0,0.6520844396350407,0.0,2.2979066395601304,0
2008-09-27,2008,AAPL,10-Q,-0.11961684113870723,-0.44980408164282315,1.007927711086774,1.7961966787158146,0.0,-0.6158275250491703,0.0,0.0,0.0,0.08275552278137754,0.0,0.0,-1.2182678094492214,1.4701102283495318,0.0,0.0,0.0,0.0,0
2008-09-27,2008,INTC,10-Q,-0.4332778404419745,3.044143188188325,0.0,1.0541503489859572,0.0,-0.17414662986009682,1.2980669892533998,0.0,0.6556326272747999,-0.25500776530154995,0.0,-0.4968620154811514,0.0,-0.2554885658908988,0.0,0.23673770480462036,0.0,0.29596883391061724,0
2008-09-27,2008,TSN,10-K,0.0,0.0,0.0,-0.5556281496421118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31128484996170463,0.0,0.0,0.0,0.0,0
2008-09-27,2008,TSN,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31128484996170463,0.0,0.0,0.0,0.0,0
2008-09-28,2008,PZZA,10-Q,-0.07808543120407352,-3.1571254756247846,0.0,-0.2335780053804788,0.0,-0.7929819007640728,-4.667166334903462,0.0,-0.3856929881517327,-2.741438893977968,0.0,-0.5907092132285394,0.0,-0.31720965700192316,0.0,-1.0775780534073958,0.07297248802489063,-2.777520306056281,0
2008-09-28,2008,QCOM,10-K,-3.1613671324579378,0.9099292956106242,-5.114321437220652,-4.944514172960015,0.0,-4.459180227257931,-5.369765980833717,0.0,-4.665781002997482,-5.840540063049119,-0.6184659206749014,-1.6128930834887796,-1.341283800481059,-3.574106060951655,0.0,-1.8997568188995546,-0.17632640438677477,-1.0356075568372682,0
2008-09-28,2008,QCOM,10-K/A,-0.13469098055995832,1.1652552395390445,-5.114321437220652,-3.4589577699150036,0.0,-1.3636129703177162,-2.1055651808608706,0.0,-0.47234277079994896,-3.941062419050918,0.0,-0.4508071197902598,-0.9205587240452906,-1.34876496573985,0.0,-1.8997568188995546,0.06844108312807566,0.2934226724343072,0
2008-09-28,2008,QCOM,10-Q,0.0,-0.33893471967176936,-5.161464869422108,-1.8239347065117508,0.0,-1.1682645112493857,0.0,0.0,-0.3952548776890564,-0.446545534533789,0.0,0.0,-0.9205587240452906,-1.2935506925490903,0.0,0.0,-0.24476748751485045,0.0,0
2008-09-28,2008,SBUX,10-K,-2.5686601318119076,-5.903400780935346,-6.585418032558448,1.0758092483457506,0.0,-2.155904293815827,-6.4003687319513,-0.11370111799374466,-3.0580156559522464,-4.472093801837964,0.0,-0.5894126804688363,2.448986618485767,-3.3785999175324797,0.0,-0.8218069927646805,-0.2043149176280824,2.1016656287199424,0
2008-09-28,2008,SBUX,10-Q,0.0,-0.9817136554594768,-6.423592392725663,-3.5187786332474253,0.0,-1.8998814413971683,0.0,0.0,0.0,-0.7475076528650566,0.0,0.0,-1.2339738906851745,-2.8027283390812565,0.0,0.0,-0.27873046968705,0.0,0
2008-09-30,2008,AMZN,10-Q,-0.12799444148608727,-1.2045308507089802,0.0,-0.952278139909442,0.0,-0.668120071488706,-4.637541290608654,0.0,-0.4022357942945495,3.1180739227473038,0.0,0.0,0.0,-0.2763334764847158,0.0,0.9445359788067506,-0.19351640076487858,1.3615064399122823,0
2008-09-30,2008,BAC,10-Q,-0.10473165462390854,3.8444300177331283,0.0,6.990801725868103,0.0,2.506842779597764,16.894282244987313,0.0,-0.12279488823929668,-1.5639606289139003,0.13316353403619674,2.684769241511024,0.0,0.6646323933161307,0.5290659905861066,3.284871423239868,1.0996509515935347,4.9880778984163845,1
2008-09-30,2008,C,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38492003207768105,0.0,0.0,0.0,-0.08564649790713859,0.0,0.0,0.0,0.0,1
2008-09-30,2008,C,10-Q,1.1455869604068334,1.6130319201036032,0.0,4.22195480637242,0.0,-1.538023295499542,12.358743192866704,0.0,-4.101688774171961,-8.911758641748499,0.0,-4.187377297704742,0.0,0.0,4.361154409024214,-6.171186530080485,-1.6197292154350074,21.233933598517304,1
2008-09-30,2008,EBAY,10-Q,-0.4776891957257625,-0.43300348433774716,0.0,-0.8555609957930586,0.0,-0.6540447469497074,-4.688064053746272,0.0,-0.5197609373141263,-3.0505901934629587,0.0,0.0,0.0,-0.23407434501482433,0.0,0.12065597338957029,-0.10689732467271887,-2.741993739648757,0
2008-09-30,2008,GE,10-Q,-0.03443985148347667,-0.21116196436042048,0.0,1.4262792468163061,0.0,8.995666041794205,16.032128295798763,0.0,1.1850144617154674,8.897306689012701,0.0,0.009348124911290875,0.0,0.10377774454150747,0.0,1.9237083379281945,0.0,5.110484260500922,0
2008-09-30,2008,GE,10-Q/A,-0.03443985148347667,-0.21116196436042048,0.0,1.4262792468163061,0.0,8.995666041794205,16.032128295798763,0.0,1.1850144617154674,8.897306689012701,0.0,0.009348124911290875,0.0,0.10377774454150747,0.0,1.9237083379281945,0.0,5.110484260500922,0
2008-09-30,2008,JPM,10-K,0.0,7.903767004496088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-09-30,2008,JPM,10-Q,0.9967898528253076,1.9600168508754319,0.0,1.450440614694965,0.0,-1.3748106595167988,8.192284495838896,0.0,-2.22963696296872,-2.6671368448082853,0.0,3.5762802394478577,0.0,0.0,3.2182320407814538,-2.0445653526765084,-0.47079303576268394,9.026785663693115,1
2008-09-30,2008,JPM,8-K,0.0,7.903767004496088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2008-09-30,2008,L,10-Q,-0.4377069164595347,-1.2649910255298438,0.0,-1.6225023375977377,0.0,-0.25411823797559485,2.181370442769915,0.0,-0.2888657931982217,4.193058531938644,0.7407677294365951,1.3848979529856282,0.0,-0.2976301007230754,0.8157612351295844,-1.6990739136660673,0.0,1.3986356359990229,0
2008-09-30,2008,MDLZ,10-Q,-0.061718400357922074,0.07554317197795923,0.0,-0.06390582283429619,0.0,-0.5416431757014073,0.3270473054292218,0.0,-0.11125858356521486,1.2207068829275027,0.0,0.0,0.6486081478149397,-0.2978240494768362,0.0,-0.6550381894692743,0.0240155449240074,-0.951145161182415,0
2008-09-30,2008,NFLX,10-Q,-0.0881776079809762,-1.4880032195060346,0.0,-0.6139678842883685,0.0,0.1158643284160274,-6.7467833513730096,0.0,-0.37889465479373685,-0.9734811543997838,0.0,-0.5870080794891736,-0.30853102146748845,-0.31474194024284713,0.0,-0.45324581599646646,0.0,-1.2653417386364905,0
2008-09-30,2008,TSN,10-K,-1.6669327307618755,0.022714017627408323,0.0,-1.1357900707667268,0.0,-1.0188489323024932,-4.123759792522955,0.0,-4.960927877498948,-2.766927207225827,-0.1617318714225967,0.0,-1.5928447698910841,-0.31128484996170463,0.0,-0.5111437764291433,-0.21006028425668205,-4.399673814775429,0
2008-09-30,2008,WFC,10-Q,-0.5002957274820377,0.04582605259761585,0.0,0.994702877979331,0.0,-2.210811183693184,-5.071976697012818,0.0,0.8172320710419855,-0.5257785440885794,0.0,0.23870360228855786,0.0,0.0208662886001881,-1.8656701312776653,-1.2332943093335846,0.0,1.0337927205709632,0
2008-10-16,2008,GE,10-K,0.0,-0.5894253116167802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07738060481776929,0.0,0.0,0.0,0.0,0
2008-10-16,2008,GE,10-Q,0.0,-0.40049753481712297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10775184068183005,0.0,0.0,0.0,0.0,0
2008-10-16,2008,GE,8-K,0.0,-0.5864961708704214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07738060481776929,0.0,0.0,0.0,0.0,0
2008-10-17,2008,GE,10-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143496768958135,0
2008-10-17,2008,GE,8-K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143496768958135,0
2008-10-25,2008,CSCO,10-K,0.0,-0.6744642253743456,0.0,0.0,0.0,0.0,-0.9949862442149129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1265434155797389,0.0,0.0,0.0,0
2008-10-25,2008,CSCO,10-Q,-0.1763473927400681,-1.1913145078519238,0.0,-0.3074661065804956,0.0,-1.1727333638162767,-7.908259450559985,0.0,-0.19121535570744946,-1.8997509846968277,0.0,0.0,0.0,-0.21274694202336547,0.0,-2.2939760872948582,0.0,-1.7913349794184583,0
2008-10-25,2008,CSCO,8-K,0.0,-0.6744642253743456,0.0,0.0,0.0,0.0,-0.9949862442149129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1265434155797389,0.0,0.0,0.0,0
2008-10-28,2008,JPM,10-K,0.0,0.7995845598372175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39473065215482267,1
2008-10-28,2008,JPM,8-K,0.0,0.7989202474787775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39473065215482267,1
2008-10-31,2008,HPQ,10-K,-3.043427298621644,8.78583362161457,19.83160366095152,2.5477690872287213,0.0,3.0257890736028745,14.173269945150338,0.0,0.40260439744019905,8.686502043378015,-0.22272152423837516,0.0,2.390564369535685,-1.2274702164626945,0.0,2.9422147874319813,0.0,0.6631978548792081,0
2008-10-31,2008,HPQ,10-K/A,0.15694207289618115,3.966433879150672,19.83160366095152,-0.022218798759363084,0.0,4.460776767814119,12.269058866905432,0.0,0.5438670761873888,5.004739578036115,-0.1512709264956584,0.0,1.2172921727775365,-1.141823718555556,0.0,2.9422147874319813,0.0,0.6631978548792081,0
2008-10-31,2008,HPQ,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06405381314554737,0.0,0.0,0.0,0.0,0
2008-10-31,2008,HPQ,10-Q/A,0.0,-0.23513505489899297,18.46405740021654,-1.4526347045452859,0.0,-1.6848954881290508,0.0,0.0,0.0,0.11509497692806503,0.0,0.0,0.89794943320725,-0.8568312140128276,0.0,0.0,0.0,0.0,0
2008-11-01,2008,TGT,10-Q,-0.2293288342362834,-1.1025124833139825,-2.094656144750686,-1.8425261969522222,0.0,3.9782261086946598,4.386253204491059,0.0,-0.030898369437313316,-0.46314413251799147,0.0,-1.9814201423263538,0.0,-0.7630170011038374,-0.7316050910182583,1.874303292483391,0.0,-1.923869854416836,1
2008-11-02,2008,HD,10-Q,-0.31433704105513843,-0.3480723962708243,0.0,-0.4493626758517317,0.0,-0.19445038647189977,5.439405636134955,0.0,0.0783248316927387,-2.71247169145086,0.0,0.0,0.0,-0.3185644943028643,0.0,-0.14516293055724844,0.0485261866917692,-2.1426094173503705,0
2008-11-30,2008,LVS,10-K,0.0,4.249303747985797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4432591189933839,0.0,0.0,0.0,0.0,0
2008-11-30,2008,LVS,10-K/A,0.0,2.4528264635244144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.464101615137755,0.0,0.0,0.0,0.1586551940077112,0
2008-11-30,2008,ORCL,10-Q,-0.16797671889772925,3.058861275965568,0.0,-1.159551832303113,0.0,-0.04986898650338975,-0.8162621607796154,0.0,-0.02543758121989151,-1.175411964943546,0.0,0.0,-0.03757579695101545,-0.25438274339681105,0.0,0.09072655986456435,-1.097346315951095,-1.7332777202240617,0
2008-12-27,2008,AAPL,10-K,0.0,0.022013562769833274,0.0,0.0,0.0,0.0,-1.06209605647455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2008-12-27,2008,AAPL,10-Q,-0.5353015828027161,-1.573158975190251,0.0,0.0,0.0,-0.7292854944788234,-4.477229355424184,0.0,-0.35907374502785017,-0.15399041736411734,0.0,-0.35239392891913773,-0.2760362755181028,-0.1368775038011105,0.0,-1.0702383614630162,0.0,-2.2221177986130387,0
2008-12-27,2008,AMD,10-K,-0.442265738968059,-6.788000578061287,0.0,-1.5133739157560435,0.0,-0.25203371746625414,-7.088679551131611,0.0,-0.8902639456215865,-8.824636364383016,0.0,-0.5870771434326131,0.0,-0.29423357275828793,0.0,-0.4882123458653748,0.0,-1.847157284347448,0
2008-12-27,2008,AMD,10-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29423357275828793,0.0,0.0,0.0,0.0,0
2008-12-27,2008,INTC,10-K,-1.921337365855717,2.2788960580119446,-3.5804508213324153,0.5836794403074108,0.0,-0.262965815478459,1.1247070576872793,0.0,-2.6031750276303636,-3.35136200373218,0.37351010111609095,-0.14977350057395233,-0.5281995840170254,-0.3855146468866,-1.1271091313773085,-0.04184205124919609,0.0,-0.32192152955122666,0
2008-12-27,2008,INTC,10-Q,0.0,-0.15717485576548607,-2.1090172444376734,-1.3542103800425782,0.0,1.3589958949439926,0.0,0.0,0.0,0.25231451419003337,0.0,0.0,-0.5281995840170254,0.6333004948850338,-1.1271091313773085,0.0,0.0,0.0,0
2008-12-27,2008,PEP,10-K,-1.5092143862200902,2.478890049738459,-1.8278411761199458,-3.5997683223024177,0.0,-1.3531974998093477,-1.8668503299359975,-0.7913989658574667,-0.15310930344017493,-4.634721356053877,-1.9815733261059978,0.0,1.7059111179572133,-2.1356355319551197,0.0,0.608635717661408,-0.16134618344469123,-4.352520650149716,0
